DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1747644921.862403
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\db\backends\postgresql\schema.py first seen with mtime 1747644922.454454
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\email\feedparser.py first seen with mtime 1740483566.8044417
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\_core\memmap.py first seen with mtime 1747920843.7219498
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\rest_framework\renderers.py first seen with mtime 1747644937.479931
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\rest_framework\decorators.py first seen with mtime 1747644937.4241102
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\urllib3\util\retry.py first seen with mtime 1747829987.2670188
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\importlib\metadata\_collections.py first seen with mtime 1740483572.5963585
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1747644923.0835288
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\test\signals.py first seen with mtime 1747644923.1610324
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\lib\_version.py first seen with mtime 1747920841.9976225
DEBUG 2025-06-06 15:58:25,422 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\rest_framework\urls.py first seen with mtime 1747644937.5314763
